,tsne1,tsne2,inlierLabel
105,0.6305417,5.356466,-1
106,-0.0649128,3.5891457,1
107,2.236532,5.733575,1
108,-7.607095,3.888778,1
109,-9.407237,5.204697,1
110,-9.386355,6.118649,1
111,3.5993366,26.800276,1
112,3.5121708,27.340643,-1
113,3.9305928,26.516111,-1
114,-12.296152,-22.217184,1
115,-14.006606,-22.757908,-1
116,-12.593449,-22.721022,1
117,2.738851,6.2830105,1
118,2.356921,6.854938,1
119,3.2156072,7.7723546,1
120,-8.786101,-23.417965,-1
121,-8.656756,-22.932285,-1
122,-8.35396,-22.281656,-1
123,2.5756714,23.701849,1
124,2.6766117,23.07553,1
125,2.364699,23.514362,1
126,-3.413224,-19.387066,1
127,-4.0405054,-20.138474,1
128,-5.324692,-23.732979,-1
129,-5.1214466,-21.738289,1
130,-4.497469,-22.583866,1
131,-4.571164,-21.425343,-1
132,5.567664,24.702278,-1
133,5.5842776,23.90553,-1
134,5.287899,24.199057,1
135,-10.849697,-21.929564,1
136,-11.640107,-20.575367,1
137,-11.285863,-22.534344,1
138,14.867403,-1.9396247,1
139,14.394758,-1.8114159,-1
140,14.261824,-1.8564048,-1
141,16.031965,-8.268339,1
142,4.6241345,-6.8870387,1
143,4.734449,-6.8557315,1
144,12.70956,-10.554243,1
145,11.724477,-9.781772,1
146,12.102208,-10.532704,1
147,-12.936095,-18.159275,1
148,-14.561992,-18.298244,-1
149,-13.388633,-18.176695,1
150,10.289843,-9.796201,1
151,10.488951,-9.952537,1
152,9.434961,-10.371894,-1
153,15.034366,-9.500128,-1
154,14.369206,-9.968975,1
155,15.625227,-9.586414,1
156,13.557182,-12.961959,1
157,13.23738,-13.395969,1
158,14.203066,-12.280543,1
159,16.135336,-8.246901,1
160,12.4062395,-12.276555,1
161,11.88855,-12.1932955,1
162,9.060345,-4.793823,-1
163,10.252621,-8.741459,-1
164,8.644565,-4.1637635,1
165,-10.945224,-2.3768785,-1
166,-11.706608,-3.3948429,-1
